florges-orange,1,オレンジいろのはな,NULL
florges-orange,3,오렌지색 꽃,NULL
florges-orange,5,Fleur Orange,Florges Orange
florges-orange,6,Orangeblütler,NULL
florges-orange,7,Flor Naranja,NULL
florges-orange,8,Fiore Arancione,NULL
florges-orange,9,Orange Flower,Orange Florges
florges-blue,1,あおいはな,NULL
florges-blue,3,파란 꽃,NULL
florges-blue,5,Fleur Bleue,Florges Bleu
florges-blue,6,Blaublütler,NULL
florges-blue,7,Flor Azul,NULL
florges-blue,8,Fiore Blu,NULL
florges-blue,9,Blue Flower,Blue Florges
florges-white,1,しろいはな,NULL
florges-white,3,하얀 꽃,NULL
florges-white,5,Fleur Blanche,Florges Blanc
florges-white,6,Weißblütler,NULL
florges-white,7,Flor Blanca,NULL
florges-white,8,Fiore Bianco,NULL
florges-white,9,White Flower,White Florges
furfrou-heart,1,ハートカット,NULL
furfrou-heart,3,하트컷,NULL
furfrou-heart,5,Coupe Cœur,Couafarel Cœur
furfrou-heart,6,Herzchenschnitt,NULL
furfrou-heart,7,Corte Corazón,NULL
furfrou-heart,8,Taglio Cuore,NULL
furfrou-heart,9,Heart Trim,Heart Furfrou
furfrou-star,1,スターカット,NULL
furfrou-star,3,스타컷,NULL
furfrou-star,5,Coupe Étoile,Couafarel Étoile
furfrou-star,6,Sternchenschnitt,NULL
furfrou-star,7,Corte Estrella,NULL
furfrou-star,8,Taglio Stella,NULL
furfrou-star,9,Star Trim,Star Furfrou
furfrou-diamond,1,ダイヤカット,NULL
furfrou-diamond,3,다이아컷,NULL
furfrou-diamond,5,Coupe Diamant,Couafarel Diamant
furfrou-diamond,6,Diamantenschnitt,NULL
furfrou-diamond,7,Corte Rombo,NULL
furfrou-diamond,8,Taglio Diamante,NULL
furfrou-diamond,9,Diamond Trim,Diamond Furfrou
furfrou-debutante,1,レディカット,NULL
furfrou-debutante,3,레이디컷,NULL
furfrou-debutante,5,Coupe Demoiselle,Couafarel Demoiselle
furfrou-debutante,6,Fräuleinschnitt,NULL
furfrou-debutante,7,Corte Señorita,NULL
furfrou-debutante,8,Taglio Signorina,NULL
furfrou-debutante,9,Debutante Trim,Debutante Furfrou
furfrou-matron,1,マダムカット,NULL
furfrou-matron,3,마담컷,NULL
furfrou-matron,5,Coupe Madame,Couafarel Madame
furfrou-matron,6,Damenschnitt,NULL
furfrou-matron,7,Corte Dama,NULL
furfrou-matron,8,Taglio Gentildonna,NULL
furfrou-matron,9,Matron Trim,Matron Furfrou
furfrou-dandy,1,ジェントルカット,NULL
furfrou-dandy,3,젠틀컷,NULL
furfrou-dandy,5,Coupe Monsieur,Couafarel Monsieur
furfrou-dandy,6,Kavaliersschnitt,NULL
furfrou-dandy,7,Corte Caballero,NULL
furfrou-dandy,8,Taglio Gentiluomo,NULL
furfrou-dandy,9,Dandy Trim,Dandy Furfrou
furfrou-la-reine,1,クイーンカット,NULL
furfrou-la-reine,3,퀸컷,NULL
furfrou-la-reine,5,Coupe Reine,Couafarel Reine
furfrou-la-reine,6,Königinnenschnitt,NULL
furfrou-la-reine,7,Corte Aristocrático,NULL
furfrou-la-reine,8,Taglio Regina,NULL
furfrou-la-reine,9,La Reine Trim,La Reine Furfrou
furfrou-kabuki,1,カブキカット,NULL
furfrou-kabuki,3,가부키컷,NULL
furfrou-kabuki,5,Coupe Kabuki,Couafarel Kabuki
furfrou-kabuki,6,Kabuki-Schnitt,NULL
furfrou-kabuki,7,Corte Kabuki,NULL
furfrou-kabuki,8,Taglio Kabuki,NULL
furfrou-kabuki,9,Kabuki Trim,Kabuki Furfrou
furfrou-pharaoh,1,キングダムカット,NULL
furfrou-pharaoh,3,킹덤컷,NULL
furfrou-pharaoh,5,Coupe Pharaon,Couafarel Pharaon
furfrou-pharaoh,6,Herrscherschnitt,NULL
furfrou-pharaoh,7,Corte Faraónico,NULL
furfrou-pharaoh,8,Taglio Faraone,NULL
furfrou-pharaoh,9,Pharaoh Trim,Pharaoh Furfrou
meowstic-female,1,メスのすがた,NULL
meowstic-female,3,암컷의 모습,NULL
meowstic-female,4,雌性的樣子,NULL
meowstic-female,5,Femelle,Mistigrix Femelle
meowstic-female,6,Weiblich,NULL
meowstic-female,7,Hembra,NULL
meowstic-female,8,Femmina,NULL
meowstic-female,9,Female,Female Meowstic
meowstic-female,11,メスのすがた,NULL
meowstic-female,12,雌性的样子,NULL
aegislash-blade,1,ブレードフォルム,NULL
aegislash-blade,3,블레이드폼,NULL
aegislash-blade,4,刀劍形態,NULL
aegislash-blade,5,Forme Assaut,Exagide Assaut
aegislash-blade,6,Klingenform,NULL
aegislash-blade,7,Forma Filo,NULL
aegislash-blade,8,Forma Spada,NULL
aegislash-blade,9,Blade Forme,Blade Aegislash
aegislash-blade,11,ブレードフォルム,NULL
aegislash-blade,12,刀剑形态,NULL
pumpkaboo-small,1,ちいさいサイズ,NULL
pumpkaboo-small,3,작은 사이즈,NULL
pumpkaboo-small,4,小尺寸,NULL
pumpkaboo-small,5,Taille Mini,Pitrouille Mini
pumpkaboo-small,6,Größe S,NULL
pumpkaboo-small,7,Tamaño Pequeño,NULL
pumpkaboo-small,8,Mini,NULL
pumpkaboo-small,9,Small Size,Small Pumpkaboo
pumpkaboo-small,11,ちいさいサイズ,NULL
pumpkaboo-small,12,小尺寸,NULL
pumpkaboo-large,1,おおきいサイズ,NULL
pumpkaboo-large,3,큰 사이즈,NULL
pumpkaboo-large,4,大尺寸,NULL
pumpkaboo-large,5,Taille Maxi,Pitrouille Maxi
pumpkaboo-large,6,Größe L,NULL
pumpkaboo-large,7,Tamaño Grande,NULL
pumpkaboo-large,8,Grande,NULL
pumpkaboo-large,9,Large Size,Large Pumpkaboo
pumpkaboo-large,11,おおきいサイズ,NULL
pumpkaboo-large,12,大尺寸,NULL
pumpkaboo-super,1,とくだいサイズ,NULL
pumpkaboo-super,3,특대 사이즈,NULL
pumpkaboo-super,4,特大尺寸,NULL
pumpkaboo-super,5,Taille Ultra,Pitrouille Ultra
pumpkaboo-super,6,Größe XL,NULL
pumpkaboo-super,7,Tamaño Extragrande,NULL
pumpkaboo-super,8,Maxi,NULL
pumpkaboo-super,9,Super Size,Super Pumpkaboo
pumpkaboo-super,11,とくだいサイズ,NULL
pumpkaboo-super,12,特大尺寸,NULL
gourgeist-small,1,ちいさいサイズ,NULL
gourgeist-small,3,작은 사이즈,NULL
gourgeist-small,4,小尺寸,NULL
gourgeist-small,5,Taille Mini,Banshitrouye Mini
gourgeist-small,6,Größe S,NULL
gourgeist-small,7,Tamaño Pequeño,NULL
gourgeist-small,8,Mini,NULL
gourgeist-small,9,Small Size,Small Gourgeist
gourgeist-small,11,ちいさいサイズ,NULL
gourgeist-small,12,小尺寸,NULL
gourgeist-large,1,おおきいサイズ,NULL
gourgeist-large,3,큰 사이즈,NULL
gourgeist-large,4,大尺寸,NULL
gourgeist-large,5,Taille Maxi,Banshitrouye Maxi
gourgeist-large,6,Größe L,NULL
gourgeist-large,7,Tamaño Grande,NULL
gourgeist-large,8,Grande,NULL
gourgeist-large,9,Large Size,Large Gourgeist
gourgeist-large,11,おおきいサイズ,NULL
gourgeist-large,12,大尺寸,NULL
gourgeist-super,1,とくだいサイズ,NULL
gourgeist-super,3,특대 사이즈,NULL
gourgeist-super,4,特大尺寸,NULL
gourgeist-super,5,Taille Ultra,Banshitrouye Ultra
gourgeist-super,6,Größe XL,NULL
gourgeist-super,7,Tamaño Extragrande,NULL
gourgeist-super,8,Maxi,NULL
gourgeist-super,9,Super Size,Super Gourgeist
gourgeist-super,11,とくだいサイズ,NULL
gourgeist-super,12,特大尺寸,NULL
xerneas-neutral,1,リラックスモード,NULL
xerneas-neutral,3,릴랙스모드,NULL
xerneas-neutral,4,放鬆模式,NULL
xerneas-neutral,5,Mode Paisible,Xerneas Paisible
xerneas-neutral,6,Ruhe-Modus,NULL
xerneas-neutral,7,Modo Relajado,NULL
xerneas-neutral,8,Modo Relax,NULL
xerneas-neutral,9,Neutral Mode,Neutral Xerneas
xerneas-neutral,11,リラックスモード,NULL
xerneas-neutral,12,放松模式,NULL
venusaur-mega,1,メガフシギバナ,NULL
venusaur-mega,3,메가이상해꽃,NULL
venusaur-mega,4,超級妙蛙花,NULL
venusaur-mega,5,Méga-Florizarre,Méga-Florizarre
venusaur-mega,6,Mega-Bisaflor,NULL
venusaur-mega,7,Mega-Venusaur,NULL
venusaur-mega,8,MegaVenusaur,NULL
venusaur-mega,9,Mega Venusaur,Mega Venusaur
venusaur-mega,11,メガフシギバナ,NULL
venusaur-mega,12,超级妙蛙花,NULL
charizard-mega-x,1,メガリザードンＸ,NULL
charizard-mega-x,3,메가리자몽X,NULL
charizard-mega-x,4,超級噴火龍Ｘ,NULL
charizard-mega-x,5,Méga-Dracaufeu X,Méga-Dracaufeu X
charizard-mega-x,6,Mega-Glurak X,NULL
charizard-mega-x,7,Mega-Charizard X,NULL
charizard-mega-x,8,MegaCharizard X,NULL
charizard-mega-x,9,Mega Charizard X,Mega Charizard X
charizard-mega-x,11,メガリザードンＸ,NULL
charizard-mega-x,12,超级喷火龙Ｘ,NULL
charizard-mega-y,1,メガリザードンＹ,NULL
charizard-mega-y,3,메가리자몽Y,NULL
charizard-mega-y,4,超級噴火龍Ｙ,NULL
charizard-mega-y,5,Méga-Dracaufeu Y,Méga-Dracaufeu Y
charizard-mega-y,6,Mega-Glurak Y,NULL
charizard-mega-y,7,Mega-Charizard Y,NULL
charizard-mega-y,8,MegaCharizard Y,NULL
charizard-mega-y,9,Mega Charizard Y,Mega Charizard Y
charizard-mega-y,11,メガリザードンＹ,NULL
charizard-mega-y,12,超级喷火龙Ｙ,NULL
blastoise-mega,1,メガカメックス,NULL
blastoise-mega,3,메가거북왕,NULL
blastoise-mega,4,超級水箭龜,NULL
blastoise-mega,5,Méga-Tortank,Méga-Tortank
blastoise-mega,6,Mega-Turtok,NULL
blastoise-mega,7,Mega-Blastoise,NULL
blastoise-mega,8,MegaBlastoise,NULL
blastoise-mega,9,Mega Blastoise,Mega Blastoise
blastoise-mega,11,メガカメックス,NULL
blastoise-mega,12,超级水箭龟,NULL
alakazam-mega,1,メガフーディン,NULL
alakazam-mega,3,메가후딘,NULL
alakazam-mega,4,超級胡地,NULL
alakazam-mega,5,Méga-Alakazam,Méga-Alakazam
alakazam-mega,6,Mega-Simsala,NULL
alakazam-mega,7,Mega-Alakazam,NULL
alakazam-mega,8,MegaAlakazam,NULL
alakazam-mega,9,Mega Alakazam,Mega Alakazam
alakazam-mega,11,メガフーディン,NULL
alakazam-mega,12,超级胡地,NULL
gengar-mega,1,メガゲンガー,NULL
gengar-mega,3,메가팬텀,NULL
gengar-mega,4,超級耿鬼,NULL
gengar-mega,5,Méga-Ectoplasma,Méga-Ectoplasma
gengar-mega,6,Mega-Gengar,NULL
gengar-mega,7,Mega-Gengar,NULL
gengar-mega,8,MegaGengar,NULL
gengar-mega,9,Mega Gengar,Mega Gengar
gengar-mega,11,メガゲンガー,NULL
gengar-mega,12,超级耿鬼,NULL
kangaskhan-mega,1,メガガルーラ,NULL
kangaskhan-mega,3,메가캥카,NULL
kangaskhan-mega,4,超級袋獸,NULL
kangaskhan-mega,5,Méga-Kangourex,Méga-Kangourex
kangaskhan-mega,6,Mega-Kangama,NULL
kangaskhan-mega,7,Mega-Kangaskhan,NULL
kangaskhan-mega,8,MegaKangaskhan,NULL
kangaskhan-mega,9,Mega Kangaskhan,Mega Kangaskhan
kangaskhan-mega,11,メガガルーラ,NULL
kangaskhan-mega,12,超级袋兽,NULL
pinsir-mega,1,メガカイロス,NULL
pinsir-mega,3,메가쁘사이저,NULL
pinsir-mega,4,超級凱羅斯,NULL
pinsir-mega,5,Méga-Scarabrute,Méga-Scarabrute
pinsir-mega,6,Mega-Pinsir,NULL
pinsir-mega,7,Mega-Pinsir,NULL
pinsir-mega,8,MegaPinsir,NULL
pinsir-mega,9,Mega Pinsir,Mega Pinsir
pinsir-mega,11,メガカイロス,NULL
pinsir-mega,12,超级凯罗斯,NULL
gyarados-mega,1,メガギャラドス,NULL
gyarados-mega,3,메가갸라도스,NULL
gyarados-mega,4,超級暴鯉龍,NULL
gyarados-mega,5,Méga-Léviator,Méga-Léviator
gyarados-mega,6,Mega-Garados,NULL
gyarados-mega,7,Mega-Gyarados,NULL
gyarados-mega,8,MegaGyarados,NULL
gyarados-mega,9,Mega Gyarados,Mega Gyarados
gyarados-mega,11,メガギャラドス,NULL
gyarados-mega,12,超级暴鲤龙,NULL
aerodactyl-mega,1,メガプテラ,NULL
aerodactyl-mega,3,메가프테라,NULL
aerodactyl-mega,4,超級化石翼龍,NULL
aerodactyl-mega,5,Méga-Ptéra,Méga-Ptéra
aerodactyl-mega,6,Mega-Aerodactyl,NULL
aerodactyl-mega,7,Mega-Aerodactyl,NULL
aerodactyl-mega,8,MegaAerodactyl,NULL
aerodactyl-mega,9,Mega Aerodactyl,Mega Aerodactyl
aerodactyl-mega,11,メガプテラ,NULL
aerodactyl-mega,12,超级化石翼龙,NULL
mewtwo-mega-x,1,メガミュウツーＸ,NULL
mewtwo-mega-x,3,메가뮤츠X,NULL
mewtwo-mega-x,4,超級超夢Ｘ,NULL
mewtwo-mega-x,5,Méga-Mewtwo X,Méga-Mewtwo X
mewtwo-mega-x,6,Mega-Mewtu X,NULL
mewtwo-mega-x,7,Mega-Mewtwo X,NULL
mewtwo-mega-x,8,MegaMewtwo X,NULL
mewtwo-mega-x,9,Mega Mewtwo X,Mega Mewtwo X
mewtwo-mega-x,11,メガミュウツーＸ,NULL
mewtwo-mega-x,12,超级超梦Ｘ,NULL
mewtwo-mega-y,1,メガミュウツーＹ,NULL
mewtwo-mega-y,3,메가뮤츠Y,NULL
mewtwo-mega-y,4,超級超夢Ｙ,NULL
mewtwo-mega-y,5,Méga-Mewtwo Y,Méga-Mewtwo Y
mewtwo-mega-y,6,Mega-Mewtu Y,NULL
mewtwo-mega-y,7,Mega-Mewtwo Y,NULL
mewtwo-mega-y,8,MegaMewtwo Y,NULL
mewtwo-mega-y,9,Mega Mewtwo Y,Mega Mewtwo Y
mewtwo-mega-y,11,メガミュウツーＹ,NULL
mewtwo-mega-y,12,超级超梦Ｙ,NULL
ampharos-mega,1,メガデンリュウ,NULL
ampharos-mega,3,메가전룡,NULL
ampharos-mega,4,超級電龍,NULL
ampharos-mega,5,Méga-Pharamp,Méga-Pharamp
ampharos-mega,6,Mega-Ampharos,NULL
ampharos-mega,7,Mega-Ampharos,NULL
ampharos-mega,8,MegaAmpharos,NULL
ampharos-mega,9,Mega Ampharos,Mega Ampharos
ampharos-mega,11,メガデンリュウ,NULL
ampharos-mega,12,超级电龙,NULL
scizor-mega,1,メガハッサム,NULL
scizor-mega,3,메가핫삼,NULL
scizor-mega,4,超級巨鉗螳螂,NULL
scizor-mega,5,Méga-Cizayox,Méga-Cizayox
scizor-mega,6,Mega-Scherox,NULL
scizor-mega,7,Mega-Scizor,NULL
scizor-mega,8,MegaScizor,NULL
scizor-mega,9,Mega Scizor,Mega Scizor
scizor-mega,11,メガハッサム,NULL
scizor-mega,12,超级巨钳螳螂,NULL
heracross-mega,1,メガヘラクロス,NULL
heracross-mega,3,메가헤라크로스,NULL
heracross-mega,4,超級赫拉克羅斯,NULL
heracross-mega,5,Méga-Scarhino,Méga-Scarhino
heracross-mega,6,Mega-Skaraborn,NULL
heracross-mega,7,Mega-Heracross,NULL
heracross-mega,8,MegaHeracross,NULL
heracross-mega,9,Mega Heracross,Mega Heracross
heracross-mega,11,メガヘラクロス,NULL
heracross-mega,12,超级赫拉克罗斯,NULL
houndoom-mega,1,メガヘルガー,NULL
houndoom-mega,3,메가헬가,NULL
houndoom-mega,4,超級黑魯加,NULL
houndoom-mega,5,Méga-Démolosse,Méga-Démolosse
houndoom-mega,6,Mega-Hundemon,NULL
houndoom-mega,7,Mega-Houndoom,NULL
houndoom-mega,8,MegaHoundoom,NULL
houndoom-mega,9,Mega Houndoom,Mega Houndoom
houndoom-mega,11,メガヘルガー,NULL
houndoom-mega,12,超级黑鲁加,NULL
tyranitar-mega,1,メガバンギラス,NULL
tyranitar-mega,3,메가마기라스,NULL
tyranitar-mega,4,超級班基拉斯,NULL
tyranitar-mega,5,Méga-Tyranocif,Méga-Tyranocif
tyranitar-mega,6,Mega-Despotar,NULL
tyranitar-mega,7,Mega-Tyranitar,NULL
tyranitar-mega,8,MegaTyranitar,NULL
tyranitar-mega,9,Mega Tyranitar,Mega Tyranitar
tyranitar-mega,11,メガバンギラス,NULL
tyranitar-mega,12,超级班基拉斯,NULL
blaziken-mega,1,メガバシャーモ,NULL
blaziken-mega,3,메가번치코,NULL
blaziken-mega,4,超級火焰雞,NULL
blaziken-mega,5,Méga-Braségali,Méga-Braségali
blaziken-mega,6,Mega-Lohgock,NULL
blaziken-mega,7,Mega-Blaziken,NULL
blaziken-mega,8,MegaBlaziken,NULL
blaziken-mega,9,Mega Blaziken,Mega Blaziken
blaziken-mega,11,メガバシャーモ,NULL
blaziken-mega,12,超级火焰鸡,NULL
gardevoir-mega,1,メガサーナイト,NULL
gardevoir-mega,3,메가가디안,NULL
gardevoir-mega,4,超級沙奈朵,NULL
gardevoir-mega,5,Méga-Gardevoir,Méga-Gardevoir
gardevoir-mega,6,Mega-Guardevoir,NULL
gardevoir-mega,7,Mega-Gardevoir,NULL
gardevoir-mega,8,MegaGardevoir,NULL
gardevoir-mega,9,Mega Gardevoir,Mega Gardevoir
gardevoir-mega,11,メガサーナイト,NULL
gardevoir-mega,12,超级沙奈朵,NULL
mawile-mega,1,メガクチート,NULL
mawile-mega,3,메가입치트,NULL
mawile-mega,4,超級大嘴娃,NULL
mawile-mega,5,Méga-Mysdibule,Méga-Mysdibule
mawile-mega,6,Mega-Flunkifer,NULL
mawile-mega,7,Mega-Mawile,NULL
mawile-mega,8,MegaMawile,NULL
mawile-mega,9,Mega Mawile,Mega Mawile
mawile-mega,11,メガクチート,NULL
mawile-mega,12,超级大嘴娃,NULL
aggron-mega,1,メガボスゴドラ,NULL
aggron-mega,3,메가보스로라,NULL
aggron-mega,4,超級波士可多拉,NULL
aggron-mega,5,Méga-Galeking,Méga-Galeking
aggron-mega,6,Mega-Stolloss,NULL
aggron-mega,7,Mega-Aggron,NULL
aggron-mega,8,MegaAggron,NULL
aggron-mega,9,Mega Aggron,Mega Aggron
aggron-mega,11,メガボスゴドラ,NULL
aggron-mega,12,超级波士可多拉,NULL
medicham-mega,1,メガチャーレム,NULL
medicham-mega,3,메가요가램,NULL
medicham-mega,4,超級恰雷姆,NULL
medicham-mega,5,Méga-Charmina,Méga-Charmina
medicham-mega,6,Mega-Meditalis,NULL
medicham-mega,7,Mega-Medicham,NULL
medicham-mega,8,MegaMedicham,NULL
medicham-mega,9,Mega Medicham,Mega Medicham
medicham-mega,11,メガチャーレム,NULL
medicham-mega,12,超级恰雷姆,NULL
manectric-mega,1,メガライボルト,NULL
manectric-mega,3,메가썬더볼트,NULL
manectric-mega,4,超級雷電獸,NULL
manectric-mega,5,Méga-Élecsprint,Méga-Élecsprint
manectric-mega,6,Mega-Voltenso,NULL
manectric-mega,7,Mega-Manectric,NULL
manectric-mega,8,MegaManectric,NULL
manectric-mega,9,Mega Manectric,Mega Manectric
manectric-mega,11,メガライボルト,NULL
manectric-mega,12,超级雷电兽,NULL
banette-mega,1,メガジュペッタ,NULL
banette-mega,3,메가다크펫,NULL
banette-mega,4,超級詛咒娃娃,NULL
banette-mega,5,Méga-Branette,Méga-Branette
banette-mega,6,Mega-Banette,NULL
banette-mega,7,Mega-Banette,NULL
banette-mega,8,MegaBanette,NULL
banette-mega,9,Mega Banette,Mega Banette
banette-mega,11,メガジュペッタ,NULL
banette-mega,12,超级诅咒娃娃,NULL
absol-mega,1,メガアブソル,NULL
absol-mega,3,메가앱솔,NULL
absol-mega,4,超級阿勃梭魯,NULL
absol-mega,5,Méga-Absol,Méga-Absol
absol-mega,6,Mega-Absol,NULL
absol-mega,7,Mega-Absol,NULL
absol-mega,8,MegaAbsol,NULL
absol-mega,9,Mega Absol,Mega Absol
absol-mega,11,メガアブソル,NULL
absol-mega,12,超级阿勃梭鲁,NULL
garchomp-mega,1,メガガブリアス,NULL
garchomp-mega,3,메가한카리아스,NULL
garchomp-mega,4,超級烈咬陸鯊,NULL
garchomp-mega,5,Méga-Carchacrok,Méga-Carchacrok
garchomp-mega,6,Mega-Knakrack,NULL
garchomp-mega,7,Mega-Garchomp,NULL
garchomp-mega,8,MegaGarchomp,NULL
garchomp-mega,9,Mega Garchomp,Mega Garchomp
garchomp-mega,11,メガガブリアス,NULL
garchomp-mega,12,超级烈咬陆鲨,NULL
lucario-mega,1,メガルカリオ,NULL
lucario-mega,3,메가루카리오,NULL
lucario-mega,4,超級路卡利歐,NULL
lucario-mega,5,Méga-Lucario,Méga-Lucario
lucario-mega,6,Mega-Lucario,NULL
lucario-mega,7,Mega-Lucario,NULL
lucario-mega,8,MegaLucario,NULL
lucario-mega,9,Mega Lucario,Mega Lucario
lucario-mega,11,メガルカリオ,NULL
lucario-mega,12,超级路卡利欧,NULL
abomasnow-mega,1,メガユキノオー,NULL
abomasnow-mega,3,메가눈설왕,NULL
abomasnow-mega,4,超級暴雪王,NULL
abomasnow-mega,5,Méga-Blizzaroi,Méga-Blizzaroi
abomasnow-mega,6,Mega-Rexblisar,NULL
abomasnow-mega,7,Mega-Abomasnow,NULL
abomasnow-mega,8,MegaAbomasnow,NULL
abomasnow-mega,9,Mega Abomasnow,Mega Abomasnow
abomasnow-mega,11,メガユキノオー,NULL
abomasnow-mega,12,超级暴雪王,NULL
vivillon-fancy,1,ファンシーなもよう,NULL
vivillon-fancy,3,팬시한 모양,NULL
vivillon-fancy,5,Motif Fantaisie,Prismillon Fantaisie
vivillon-fancy,6,Fantasiemuster,NULL
vivillon-fancy,7,Motivo Fantasía,NULL
vivillon-fancy,8,Motivo Sbarazzino,NULL
vivillon-fancy,9,Fancy Pattern,Fancy Vivillon
vivillon-poke-ball,1,ボールのもよう,NULL
vivillon-poke-ball,3,볼의 모양,NULL
vivillon-poke-ball,5,Motif Poké Ball,Prismillon Poké Ball
vivillon-poke-ball,6,Pokéball-Muster,NULL
vivillon-poke-ball,7,Motivo Poké Ball,NULL
vivillon-poke-ball,8,Motivo Poké Ball,NULL
vivillon-poke-ball,9,Poké Ball Pattern,Poké Ball Vivillon
floette-eternal,1,えいえんのはな,NULL
floette-eternal,3,영원의 꽃,NULL
floette-eternal,5,Fleur Éternelle,Floette Éternel
floette-eternal,6,Ewigblütler,NULL
floette-eternal,7,Flor Eterna,NULL
floette-eternal,8,Fiore Eterno,NULL
floette-eternal,9,Eternal Flower,Eternal Floette
latias-mega,1,メガラティアス,NULL
latias-mega,3,메가라티아스,NULL
latias-mega,4,超級拉帝亞斯,NULL
latias-mega,5,Méga-Latias,Méga-Latias
latias-mega,6,Mega-Latias,NULL
latias-mega,7,Mega-Latias,NULL
latias-mega,8,MegaLatias,NULL
latias-mega,9,Mega Latias,Mega Latias
latias-mega,11,メガラティアス,NULL
latias-mega,12,超级拉帝亚斯,NULL
latios-mega,1,メガラティオス,NULL
latios-mega,3,메가라티오스,NULL
latios-mega,4,超級拉帝歐斯,NULL
latios-mega,5,Méga-Latios,Méga-Latios
latios-mega,6,Mega-Latios,NULL
latios-mega,7,Mega-Latios,NULL
latios-mega,8,MegaLatios,NULL
latios-mega,9,Mega Latios,Mega Latios
latios-mega,11,メガラティオス,NULL
latios-mega,12,超级拉帝欧斯,NULL
swampert-mega,1,メガラグラージ,NULL
swampert-mega,3,메가대짱이,NULL
swampert-mega,4,超級巨沼怪,NULL
swampert-mega,5,Méga-Laggron,Méga-Laggron
swampert-mega,6,Mega-Sumpex,NULL
swampert-mega,7,Mega-Swampert,NULL
swampert-mega,8,MegaSwampert,NULL
swampert-mega,9,Mega Swampert,Mega Swampert
swampert-mega,11,メガラグラージ,NULL
swampert-mega,12,超级巨沼怪,NULL
sceptile-mega,1,メガジュカイン,NULL
sceptile-mega,3,메가나무킹,NULL
sceptile-mega,4,超級蜥蜴王,NULL
sceptile-mega,5,Méga-Jungko,Méga-Jungko
sceptile-mega,6,Mega-Gewaldro,NULL
sceptile-mega,7,Mega-Sceptile,NULL
sceptile-mega,8,MegaSceptile,NULL
sceptile-mega,9,Mega Sceptile,Mega Sceptile
sceptile-mega,11,メガジュカイン,NULL
sceptile-mega,12,超级蜥蜴王,NULL
sableye-mega,1,メガヤミラミ,NULL
sableye-mega,3,메가깜까미,NULL
sableye-mega,4,超級勾魂眼,NULL
sableye-mega,5,Méga-Ténéfix,Méga-Ténéfix
sableye-mega,6,Mega-Zobiris,NULL
sableye-mega,7,Mega-Sableye,NULL
sableye-mega,8,MegaSableye,NULL
sableye-mega,9,Mega Sableye,Mega Sableye
sableye-mega,11,メガヤミラミ,NULL
sableye-mega,12,超级勾魂眼,NULL
altaria-mega,1,メガチルタリス,NULL
altaria-mega,3,메가파비코리,NULL
altaria-mega,4,超級七夕青鳥,NULL
altaria-mega,5,Méga-Altaria,Méga-Altaria
altaria-mega,6,Mega-Altaria,NULL
altaria-mega,7,Mega-Altaria,NULL
altaria-mega,8,MegaAltaria,NULL
altaria-mega,9,Mega Altaria,Mega Altaria
altaria-mega,11,メガチルタリス,NULL
altaria-mega,12,超级七夕青鸟,NULL
gallade-mega,1,メガエルレイド,NULL
gallade-mega,3,메가엘레이드,NULL
gallade-mega,4,超級艾路雷朵,NULL
gallade-mega,5,Méga-Gallame,Méga-Gallame
gallade-mega,6,Mega-Galagladi,NULL
gallade-mega,7,Mega-Gallade,NULL
gallade-mega,8,MegaGallade,NULL
gallade-mega,9,Mega Gallade,Mega Gallade
gallade-mega,11,メガエルレイド,NULL
gallade-mega,12,超级艾路雷朵,NULL
audino-mega,1,メガタブンネ,NULL
audino-mega,3,메가다부니,NULL
audino-mega,4,超級差不多娃娃,NULL
audino-mega,5,Méga-Nanméouïe,Méga-Nanméouïe
audino-mega,6,Mega-Ohrdoch,NULL
audino-mega,7,Mega-Audino,NULL
audino-mega,8,MegaAudino,NULL
audino-mega,9,Mega Audino,Mega Audino
audino-mega,11,メガタブンネ,NULL
audino-mega,12,超级差不多娃娃,NULL
sharpedo-mega,1,メガサメハダー,NULL
sharpedo-mega,3,메가샤크니아,NULL
sharpedo-mega,4,超級巨牙鯊,NULL
sharpedo-mega,5,Méga-Sharpedo,Méga-Sharpedo
sharpedo-mega,6,Mega-Tohaido,NULL
sharpedo-mega,7,Mega-Sharpedo,NULL
sharpedo-mega,8,MegaSharpedo,NULL
sharpedo-mega,9,Mega Sharpedo,Mega Sharpedo
sharpedo-mega,11,メガサメハダー,NULL
sharpedo-mega,12,超级巨牙鲨,NULL
slowbro-mega,1,メガヤドラン,NULL
slowbro-mega,3,메가야도란,NULL
slowbro-mega,4,超級呆殼獸,NULL
slowbro-mega,5,Méga-Flagadoss,Méga-Flagadoss
slowbro-mega,6,Mega-Lahmus,NULL
slowbro-mega,7,Mega-Slowbro,NULL
slowbro-mega,8,MegaSlowbro,NULL
slowbro-mega,9,Mega Slowbro,Mega Slowbro
slowbro-mega,11,メガヤドラン,NULL
slowbro-mega,12,超级呆壳兽,NULL
steelix-mega,1,メガハガネール,NULL
steelix-mega,3,메가강철톤,NULL
steelix-mega,4,超級大鋼蛇,NULL
steelix-mega,5,Méga-Steelix,Méga-Steelix
steelix-mega,6,Mega-Stahlos,NULL
steelix-mega,7,Mega-Steelix,NULL
steelix-mega,8,MegaSteelix,NULL
steelix-mega,9,Mega Steelix,Mega Steelix
steelix-mega,11,メガハガネール,NULL
steelix-mega,12,超级大钢蛇,NULL
pidgeot-mega,1,メガピジョット,NULL
pidgeot-mega,3,메가피죤투,NULL
